# CIRISPersist FFI surface — the pinned classification.
#
# CIRISPersist#595 / CIRISConstitution#83. One row per symbol PyO3 exports:
#
#     <stub owner>\t<exported name>\t<class>
#
# The class answers ONE question — "what different kind of wrong happens if I
# vary this?" — and NOTHING else. It is not derived from the name: a category
# justified by "these all start with `list_`" is not a category under #83, and
# this surface is prefixed by SUBSYSTEM (`cirisnode_`, `secrets_`, `tsdb_`),
# not by verb, so a prefix rule would have grouped `cirisnode_put_slashing_
# attestation` with `cirisnode_list_votes` and split it from `file_moderation`.
# It is pinned here, by hand, so that a class change is a visible one-line diff
# by a named author — the same shape as MINTED_NAMESPACE_FAMILIES (R2(a)),
# src/federation/family_rules.rs, and scripts/ci_feature_matrix.py.
#
# BINDING classes (normative, per #83):
#   structural   cannot vary — breaks the process, the handle, or dispatch
#   deontic      changes what the mesh permits; a wrong stub is a security finding
#   testimonial  makes the record unable to prove what happened (#83 twelfth row)
#   axiomatic    the cross-harness variable; changing it changes what two repos
#                are even comparing
#
# DESCRIPTIVE classes (revisable on this repo's authority):
#   ontological  changes who this node / key / identity IS
#   nomological  changes the model every other symbol reasons under
#   epistemic    changes how UNCERTAINTY is held — bands, absence, liveness
#   empirical    makes a checkable, RE-DERIVABLE world-fact wrong
#   axiotic      re-ranks outcomes without newly permitting any act
#   procedural   changes orchestration — when and by whom, not what is true
#   pragmatic    changes register or address, not content
#   contingent   out of scope by construction — EMPTY here, see README note below
#
# Two lines that are easy to get wrong, and the reason each is drawn where it is:
#
#   empirical vs testimonial — both are gate-checkable. The difference is
#     REPAIRABILITY. An empirical wrong is correctable by re-reading the world;
#     a testimonial wrong is not, because the record WAS the world for that fact.
#     `list_trace_summaries` projects the score plane and can be recomputed →
#     empirical. `audit_record_entry` is the only source of its fact → testimonial.
#
#   empirical vs deontic — a LISTING of permission state (list_trust_grants,
#     list_revocations, moderators_of_json) is empirical: checkable and
#     re-derivable. An ADJUDICATION whose answer a caller gates on
#     (reachable_under_scope, resolve_transit_eligibility_json) is deontic,
#     because misreading it permits what it refused.
#
# `contingent` is empty ON PURPOSE. It is defined relative to a comparison
# between arms of a variation study, and an FFI surface has no such arms. The
# thing it might have been stretched to cover — build-conditional presence via
# `#[cfg(feature = ...)]` — is an ORTHOGONAL axis the eleven do not have, and is
# DERIVED (see `pyi_surface.py report`), never pinned. 158 methods are
# build-conditional and a `.pyi` structurally cannot express that.
Engine	delete_traces_for_agent	testimonial
Engine	delete_traces_for_agent_id_hash	testimonial
Engine	deregister_consumer	structural
Engine	deregister_federation_key	deontic
Engine	deregister_occurrence	ontological
Engine	descend_aggregated_sources	testimonial
Engine	directory_ops_capsule	structural
Engine	disk_pressure_state	epistemic
Engine	duty_holders_for_community_json	empirical
Engine	duty_holders_for_content_json	empirical
Engine	emit_attestation	deontic
Engine	emit_attestation_self	deontic
Engine	engine_handle	structural
Engine	enqueue_outbound	procedural
Engine	envelope_vocabulary	nomological
Engine	evict_actor_json	deontic
Engine	evict_aggregated_tier	procedural
Engine	evict_fountain_content_hard_delete	testimonial
Engine	evict_fountain_content_to_tier	procedural
Engine	executor_capsule	structural
Engine	federation_directory_capsule	structural
Engine	federation_directory_query	empirical
Engine	federation_grant_trust	deontic
Engine	federation_list_trusted_keys	empirical
Engine	federation_lookup_trust	empirical
Engine	federation_revoke_trust	deontic
Engine	feedback_list	empirical
Engine	feedback_list_for_thought	empirical
Engine	feedback_record	empirical
Engine	fetch_trace_events_page	empirical
Engine	file_moderation	deontic
Engine	get_accord_decision_json	empirical
Engine	get_accord_proposal_json	empirical
Engine	get_active_halt_json	empirical
Engine	get_aggregation	axiotic
Engine	get_blob_json	empirical
Engine	get_blob_range	pragmatic
Engine	get_calibration_bundle_by_version	empirical
Engine	get_classifications	empirical
Engine	get_current_calibration_bundle	empirical
Engine	get_detection_events	empirical
Engine	get_edge_detection_events	empirical
Engine	get_features	empirical
Engine	get_fountain_content	empirical
Engine	get_installed_storage_budget_json	empirical
Engine	get_multimedia_config_json	empirical
Engine	get_repository_statistics	epistemic
Engine	get_retention	empirical
Engine	get_scope_blob	empirical
Engine	get_trace_detail	empirical
Engine	get_trace_summary	empirical
Engine	get_trust_grant	empirical
Engine	grant_delegation	deontic
Engine	grant_trust	deontic
Engine	has_accord_conferred_role	deontic
Engine	has_blob_json	empirical
Engine	hash_chain_gaps	testimonial
Engine	heartbeat_occurrence	ontological
Engine	incident_correlate	empirical
Engine	incident_list	empirical
Engine	incident_record	empirical
Engine	incident_transition	empirical
Engine	initiate_classical_kex_b64	ontological
Engine	initiate_hybrid_kex_b64	ontological
Engine	install_storage_budget_v1	deontic
Engine	is_canonical	nomological
Engine	is_closed	structural
Engine	is_load_bearing_json	deontic
Engine	is_named_moderator_json	deontic
Engine	is_steward_bound_json	deontic
Engine	issue_accord_nonce	deontic
Engine	keyring_path	ontological
Engine	keyring_signer_capsule	structural
Engine	keyring_storage_kind	ontological
Engine	latest_stream_sth	testimonial
Engine	list_accord_participations_json	empirical
Engine	list_accord_proposals_by_anchor_json	empirical
Engine	list_aggregations_at_level	axiotic
Engine	list_attestations	empirical
Engine	list_attestations_by	empirical
Engine	list_attestations_for	empirical
Engine	list_attestations_since	empirical
Engine	list_canonical_servers	empirical
Engine	list_canonical_withdrawals	empirical
Engine	list_communities_for_member_active_json	empirical
Engine	list_communities_for_member_json	empirical
Engine	list_community_membership_revocations_for_json	empirical
Engine	list_consent_peers	empirical
Engine	list_consent_revocation_promotion_overdue_json	empirical
Engine	list_consumers	structural
Engine	list_delivery_receipts_for	testimonial
Engine	list_families_for_member_active_json	empirical
Engine	list_families_for_member_json	empirical
Engine	list_family_membership_revocations_for_json	empirical
Engine	list_federation_keys	empirical
Engine	list_held_by_json	empirical
Engine	list_held_fountain_content	empirical
Engine	list_holders_json	empirical
Engine	list_identity_occurrences_for_json	ontological
Engine	list_live_occurrences	ontological
Engine	list_llm_calls	empirical
Engine	list_local_holders_json	empirical
Engine	list_org_memberships_for	empirical
Engine	list_org_memberships_since	empirical
Engine	list_organizations_for	empirical
Engine	list_organizations_since	empirical
Engine	list_outbound	empirical
Engine	list_partner_records_for	empirical
Engine	list_partner_records_since	empirical
Engine	list_retention	empirical
Engine	list_revocations	empirical
Engine	list_scores	axiotic
Engine	list_signed_communities_since	testimonial
Engine	list_signed_community_membership_revocations_since	testimonial
Engine	list_signed_families_since	testimonial
Engine	list_signed_family_membership_revocations_since	testimonial
Engine	list_signed_identity_occurrence_revocations_since	testimonial
Engine	list_signed_identity_occurrences_for_json	testimonial
Engine	list_signed_identity_occurrences_since	testimonial
Engine	list_signed_key_records_since	testimonial
Engine	list_signed_location_proofs_since	testimonial
Engine	list_signed_partner_records_since	testimonial
Engine	list_signed_transport_destinations_since	testimonial
Engine	list_subscriptions	structural
Engine	list_tasks	empirical
Engine	list_trace_summaries	empirical
Engine	list_trust_grants	empirical
Engine	list_witness_equivocations_json	testimonial
Engine	local_derived_key_id	ontological
Engine	local_identity_aggregate	ontological
Engine	local_key_id	ontological
Engine	local_pqc_key_id	ontological
Engine	local_pqc_public_key_b64	ontological
Engine	local_pqc_sign	ontological
Engine	local_public_key_b64	ontological
Engine	local_sign	ontological
Engine	local_sign_hybrid	ontological
Engine	local_signer_capsule	structural
Engine	locale_leaf_hash_hex	pragmatic
Engine	locale_merkle_root_hex	pragmatic
Engine	lock_get	procedural
Engine	lock_release	procedural
Engine	lock_try_acquire	procedural
Engine	lookup_community_json	empirical
Engine	lookup_family_json	empirical
Engine	lookup_identity_for_occurrence_json	ontological
Engine	lookup_keys_for_identity	ontological
Engine	lookup_public_key	ontological
Engine	lookup_signed_record_by_content_hash	testimonial
Engine	lookup_trust_grant	empirical
Engine	maintain	procedural
Engine	maintenance_archive_expired	testimonial
Engine	maintenance_prune_audit_chain	testimonial
Engine	maintenance_tighten_vocabulary	nomological
Engine	maintenance_vacuum	procedural
Engine	mark_ack_received	procedural
Engine	mark_replay_resolved	procedural
Engine	mark_transport_delivered	procedural
Engine	mark_transport_failed	procedural
Engine	match_ack_to_outbound	procedural
Engine	moderators_of_json	empirical
Engine	next_sequence	testimonial
Engine	nodes_stewarded_by_json	empirical
Engine	outbound_queue_capsule	structural
Engine	outbound_queue_ops_capsule	structural
Engine	outbound_status	empirical
Engine	owner_of_json	empirical
Engine	peek_sequence	testimonial
Engine	peer_metadata_for_json	empirical
Engine	promote_consented_backlog	procedural
Engine	provenance_chain	testimonial
Engine	public_key_b64	ontological
Engine	publish_change	structural
Engine	put_accord_decision_json	deontic
Engine	put_accord_participation_json	deontic
Engine	put_accord_proposal_json	deontic
Engine	put_aggregated_tier	axiotic
Engine	put_attestation	deontic
Engine	put_blob_chunk	empirical
Engine	put_blob_chunks_json	empirical
Engine	put_blob_json	empirical
Engine	put_blob_signing	deontic
Engine	put_calibration_bundle	empirical
Engine	put_community_json	deontic
Engine	put_delivery_receipt	testimonial
Engine	put_detection_event	empirical
Engine	put_edge_detection_event	deontic
Engine	put_family_json	deontic
Engine	put_fountain_content	deontic
Engine	put_identity_occurrence_json	deontic
Engine	put_org_membership	deontic
Engine	put_organization	deontic
Engine	put_partner_record	deontic
Engine	put_public_key	deontic
Engine	put_revocation	deontic
Engine	put_scope_blob	deontic
Engine	put_stream_sth	testimonial
Engine	put_wholeness_witness_json	testimonial
Engine	reachable_under_scope	deontic
Engine	reachable_under_scope_with_reasons	deontic
Engine	rebuild_signed_wire_index	testimonial
Engine	receive_and_persist	testimonial
Engine	register_consumer	structural
Engine	register_federation_key	deontic
Engine	register_occurrence	ontological
Engine	register_public_key	deontic
Engine	register_self_federation_key	ontological
Engine	remove_moderator	deontic
Engine	remove_peer_record	deontic
Engine	repair_stranded_scope_backlog	procedural
Engine	replay_abandoned	procedural
Engine	resolve_scores	axiotic
Engine	resolve_transit_eligibility_json	deontic
Engine	respond_classical_kex_b64	ontological
Engine	respond_hybrid_kex_b64	ontological
Engine	revocations_for	empirical
Engine	revoke_delegation	deontic
Engine	revoke_trust_grant	deontic
Engine	root_binding	ontological
Engine	run_deletion_window_watch_json	procedural
Engine	run_legacy_graph_migration	procedural
Engine	run_pqc_sweep	procedural
Engine	run_retention	testimonial
Engine	runtime_handle_capsule	structural
Engine	scheduled_task_list_due	procedural
Engine	scheduled_task_update_after_trigger	procedural
Engine	scheduled_task_upsert	procedural
Engine	seal_stream	testimonial
Engine	secrets_decapsulate	deontic
Engine	secrets_decrypt	deontic
Engine	secrets_encrypt	pragmatic
Engine	secrets_forget_secret	deontic
Engine	secrets_get_access_logs	empirical
Engine	secrets_get_filter_config	empirical
Engine	secrets_get_service_stats	empirical
Engine	secrets_is_healthy	epistemic
Engine	secrets_list_stored	empirical
Engine	secrets_migrate_to_hardware_key	deontic
Engine	secrets_process_incoming_text	deontic
Engine	secrets_recall_secret	deontic
Engine	secrets_reencrypt_all	deontic
Engine	secrets_retrieve_secret	deontic
Engine	secrets_rotate_master_key	deontic
Engine	secrets_store_detected_secret	deontic
Engine	secrets_store_secret	deontic
Engine	secrets_test_encryption	epistemic
Engine	secrets_update_filter_config	deontic
Engine	self_enc_pubkeys	ontological
Engine	self_key_id	ontological
Engine	serve_blob_to_peer_json	deontic
Engine	service_token_revocation_check	deontic
Engine	service_token_revocation_list	empirical
Engine	service_token_revocation_record	deontic
Engine	set_active_halt	deontic
Engine	set_classifications	empirical
Engine	set_consent_role	deontic
Engine	set_features	empirical
Engine	set_multimedia_config_json	deontic
Engine	set_perceptual_hash_matcher	structural
Engine	set_retention	deontic
Engine	set_self_key_id	ontological
Engine	set_storage_budget_bytes	deontic
Engine	set_trust_threshold	deontic
Engine	sign	ontological
Engine	signer_ops_capsule	structural
Engine	steward_bind	deontic
Engine	steward_bind_incapacity	deontic
Engine	steward_binding_chain_json	empirical
Engine	steward_bindings_of_json	empirical
Engine	storage_budget_supersedes	deontic
Engine	store_blob_local_json	empirical
Engine	stream_consistency_proof	testimonial
Engine	stream_inclusion_proof	testimonial
Engine	subscribe	structural
Engine	subscription_count	structural
Engine	substrate_owner	structural
Engine	supersede_canonical	deontic
Engine	sweep_ack_timeouts	procedural
Engine	sweep_consent_decay_once	procedural
Engine	sweep_evictions_once	procedural
Engine	sweep_expired_claims	procedural
Engine	sweep_ttl_expired	testimonial
Engine	task_delete	empirical
Engine	task_get	empirical
Engine	task_list	empirical
Engine	task_try_claim_shared	procedural
Engine	task_update_status	empirical
Engine	task_upsert	empirical
Engine	telemetry_consolidate_period	procedural
Engine	telemetry_list_metrics	empirical
Engine	telemetry_record_metric	empirical
Engine	telemetry_record_metrics_batch	empirical
Engine	temporal_drift	epistemic
Engine	thought_delete	empirical
Engine	thought_get	empirical
Engine	thought_get_descendants	empirical
Engine	thought_list	empirical
Engine	thought_update_status	empirical
Engine	thought_upsert	empirical
Engine	ticket_assign	empirical
Engine	ticket_get	empirical
Engine	ticket_list	empirical
Engine	ticket_update_status	empirical
Engine	ticket_upsert	empirical
Engine	trace_summary_extraction	nomological
Engine	trust_grant_consistency_proof	testimonial
Engine	trust_grant_inclusion_proof	testimonial
Engine	trust_scoring_capsule	structural
Engine	tsdb_consolidate_audit	procedural
Engine	tsdb_consolidate_conversations	procedural
Engine	tsdb_consolidate_tasks	procedural
Engine	tsdb_consolidate_traces	procedural
Engine	tsdb_count_edges_by_relationship_in_window	empirical
Engine	tsdb_get_summary	empirical
Engine	tsdb_prune_summaries	testimonial
Engine	tsdb_query_summaries	empirical
Engine	tsdb_query_summary_nodes	empirical
Engine	unsubscribe	structural
Engine	unwrap_dek_b64	deontic
Engine	unwrap_dek_v2_b64	deontic
Engine	update_peer_alias	empirical
Engine	update_peer_notes	empirical
Engine	update_peer_policy	deontic
Engine	update_peer_trust	deontic
Engine	validate_envelope_canonical_form	nomological
Engine	verify_coord_check_observed_region	deontic
Engine	verify_coord_compare_for_merge	axiotic
Engine	verify_coord_constants_json	nomological
Engine	verify_corpus_want_v1	deontic
Engine	verify_hybrid	deontic
Engine	verify_hybrid_via_directory	deontic
Engine	verify_locale_inclusion_json	testimonial
Engine	verify_signed_attestation	deontic
Engine	verify_signed_key_record	deontic
Engine	verify_signed_revocation	deontic
Engine	verify_skill_import_manifest_b64	deontic
Engine	verify_storage_budget_v1	deontic
Engine	verify_trace	testimonial
Engine	wa_cert_get	empirical
Engine	wa_cert_get_by_kid	empirical
Engine	wa_cert_get_by_oauth	empirical
Engine	wa_cert_list_by_role	empirical
Engine	wa_cert_set_active	deontic
Engine	wa_cert_update_last_login	empirical
Engine	wa_cert_upsert	deontic
Engine	wholeness_witness_root_hex	pragmatic
Engine	withdraw_canonical_role	deontic
Engine	wrap_dek_for_recipient_b64	deontic
Engine	wrap_dek_for_recipient_v2_b64	deontic
MODULE	_test_inject_panic	structural
MODULE	engine_teardown_wait	structural
MODULE	engine_teardowns_in_flight	structural
MODULE	install_panic_logger	structural
MODULE	namespace_manifest_version	axiomatic
MODULE	panic_count	structural
MODULE	persist_field_conformance	axiomatic
MODULE	reset_engine	structural
MODULE	transform_algebra_hash	axiomatic
ReconsiderDosGuard	__init__	structural
ReconsiderDosGuard	__repr__	structural
ReconsiderDosGuard	admit_filing	deontic
ReconsiderDosGuard	record_outcome	deontic
ScoringFactorStream	__aiter__	structural
ScoringFactorStream	__anext__	structural
ScoringFactorStream	__iter__	structural
ScoringFactorStream	__len__	structural
ScoringFactorStream	__next__	structural
ScoringFactorStream	summary	epistemic
